Watershed,dep_names,expl_names,nobs,p.value,r.squared,adj.r.squared,RMSE,statistic,df,r,p,r.sq.adj,r_labels,r2_labels
Willamette,DOC_mgL,lulc_evenness,11,0.027476855418770128,0.43407175159618183,0.3711908351068687,0.24742793560615292,6.90307609733955,1,0.6588412188047904,p = 0.027,0.37,r~'= '*0.66,r^2~'= '*0.37
Willamette,DOC_mgL,PctDecid2019Ws,11,0.2806791888600783,0.1276740218297903,0.030748913144211354,0.3071902649563195,1.3172440409013073,1,0.35731501763820434,p > 0.1,NA,NA,NA
Willamette,DOC_mgL,PctConif2019Ws,11,0.0880234463710278,0.28909726471375646,0.2101080719041738,0.27731485750057117,3.6599597290565606,1,-0.537677658745233,p = 0.088,0.21,r~'= '*-0.54,r^2~'= '*0.21
Willamette,peaks.with.formula,WsAreaSqKm,11,0.6411018654640596,0.025195350562820237,-0.08311627715242209,350.07064817348925,0.2326190741871255,1,0.15873043363772527,p > 0.1,NA,NA,NA
Willamette,peaks.with.formula,tt_hr,11,0.45139250477027315,0.06441936295573995,-0.039534041160289135,342.95529716901103,0.6196945978203606,1,0.25380969830906747,p > 0.1,NA,NA,NA
Willamette,peaks.with.formula,Da,11,0.400480108322389,0.07963672606703323,-0.022625859925518688,340.15475230266287,0.7787474303929047,1,0.2821997981342888,p > 0.1,NA,NA,NA
Willamette,peaks.with.formula,lulc_evenness,11,0.03804250373835566,0.3959823899729877,0.32886932219220855,275.5635068593323,5.9002278254726885,1,0.6292713166615713,p = 0.038,0.33,r~'= '*0.63,r^2~'= '*0.33
Willamette,peaks.with.formula,PctDecid2019Ws,11,0.2990676406345305,0.11888668434011809,0.02098520482235333,332.822581597275,1.2143502317403239,1,0.3447994842515258,p > 0.1,NA,NA,NA
Willamette,peaks.with.formula,PctConif2019Ws,11,0.12383125032941568,0.24251959112066404,0.15835510124518215,308.5905377022792,2.8814954083303155,1,-0.49246278145730293,p > 0.1,NA,NA,NA
Willamette,AI.Mod.mean,WsAreaSqKm,11,0.6371440044604615,0.02578952999535888,-0.08245607778293462,0.010841816310893922,0.2382501288013505,1,-0.160591189034015,p > 0.1,NA,NA,NA
Willamette,AI.Mod.mean,tt_hr,11,0.9920763477784178,1.1582930546225435e-5,-0.11109824118828193,0.010984318909230332,1.0424758240853555e-4,1,0.0034033704685538526,p > 0.1,NA,NA,NA
Willamette,AI.Mod.mean,Da,11,0.9350871729849458,7.787642591067679e-4,-0.11024581748988149,0.010980104569783152,0.007014340849916019,1,0.027906348007340258,p > 0.1,NA,NA,NA
Willamette,AI.Mod.mean,lulc_evenness,11,0.18130820433245975,0.1891287704617946,0.0990319671797717,0.009891259465112597,2.0991729292523282,1,0.4348893772694311,p > 0.1,NA,NA,NA
Willamette,AI.Mod.mean,PctDecid2019Ws,11,0.1432920558526456,0.22220346066421384,0.13578162296023755,0.009687431660340516,2.5711494521249962,1,0.47138462073365706,p > 0.1,NA,NA,NA
Willamette,AI.Mod.mean,PctConif2019Ws,11,0.5533952837385561,0.04040766257139395,-0.06621370825400685,0.010760167557944258,0.3789827710765798,1,-0.20101657287744493,p > 0.1,NA,NA,NA
Willamette,CHON_norm,WsAreaSqKm,11,0.03926779990994457,0.39216681677229276,0.3246297964136585,1.0850077420812227,5.8066940870327715,1,0.6262322386880866,p = 0.039,0.32,r~'= '*0.63,r^2~'= '*0.32
Willamette,CHON_norm,tt_hr,11,0.05764993294891834,0.3445136638714698,0.2716818487460776,1.1267367400737234,4.73026332349855,1,0.5869528634153426,p = 0.057,0.27,r~'= '*0.59,r^2~'= '*0.27
Willamette,CHON_norm,Da,11,0.053441409346958256,0.35412744841858995,0.2823638315762109,1.1184434960776797,4.934637689686029,1,0.5950860848806581,p = 0.053,0.28,r~'= '*0.60,r^2~'= '*0.28
Willamette,CHON_norm,lulc_evenness,11,0.015393628601165383,0.4970305140124681,0.441145015569409,0.9869870475551688,8.893729641131948,1,0.7050039106362943,p = 0.015,0.44,r~'= '*0.71,r^2~'= '*0.44
Willamette,CHON_norm,PctDecid2019Ws,11,0.8489934112463383,0.004248640776930632,-0.10639039913674386,1.3887244705410662,0.03840091870144223,1,0.06518159845332613,p > 0.1,NA,NA,NA
Willamette,CHON_norm,PctConif2019Ws,11,0.00166345724436589,0.6849257360087972,0.6499174844542192,0.7811727757024749,19.56469419619525,1,-0.8276024021284605,p = 0.001,0.65,r~'= '*-0.83,r^2~'= '*0.65
Willamette,normalized.transformations,WsAreaSqKm,11,0.38848530390874236,0.08360196955119108,-0.018220033832009985,0.6701918993320329,0.821059955347373,1,0.289140051793575,p > 0.1,NA,NA,NA
Willamette,normalized.transformations,tt_hr,11,0.1305471930322238,0.2351913227148229,0.1502125807942476,0.6122566402112734,2.7676489131204454,1,0.4849652799065344,p > 0.1,NA,NA,NA
Willamette,normalized.transformations,Da,11,0.10900969346106838,0.2600854986984773,0.17787277633164145,0.6022098713052458,3.1635675259355516,1,0.5099857828395591,p > 0.1,NA,NA,NA
Willamette,normalized.transformations,lulc_evenness,11,0.03743891469985944,0.3979004018078553,0.3310004464531726,0.5432394105528382,5.947693084372197,1,0.6307934700104746,p = 0.037,0.33,r~'= '*0.63,r^2~'= '*0.33
Willamette,normalized.transformations,PctDecid2019Ws,11,0.6542613278716872,0.023278086560628148,-0.08524657048819106,0.6918987824724634,0.21449583158006813,1,0.15257157848245548,p > 0.1,NA,NA,NA
Willamette,normalized.transformations,PctConif2019Ws,11,0.16488783629422893,0.20250695945582833,0.11389662161758696,0.6252022776588265,2.285364940437379,1,-0.4500077326622601,p > 0.1,NA,NA,NA
Deschutes,DOC_mgL,WsAreaSqKm,10,0.3183758619315777,0.12397424909139557,0.014471030227819925,0.8800008046318356,1.13215164246312,1,0.35209977150148164,p > 0.1,NA,NA,NA
Deschutes,DOC_mgL,tt_hr,10,0.502376793092392,0.058081788562530885,-0.05965798786715282,0.912496547403512,0.49330642815699915,1,0.24100163601629526,p > 0.1,NA,NA,NA
Deschutes,DOC_mgL,Da,10,0.4378566238983208,0.07692146425498224,-0.03846335271314505,0.9033248533705671,0.6666515255315635,1,0.27734719081862397,p > 0.1,NA,NA,NA
