sample,AI.mean,AI.median,AI.sd,AI.Mod.mean,AI.Mod.median,AI.Mod.sd,DBE.mean,DBE.median,DBE.sd,DBE.O.mean,DBE.O.median,DBE.O.sd,KenMass.mean,KenMass.median,KenMass.sd,KenDef.mean,KenDef.median,KenDef.sd,NOSC.mean,NOSC.median,NOSC.sd,HtoC.mean,HtoC.median,HtoC.sd,OtoC.mean,OtoC.median,OtoC.sd,NtoC.mean,NtoC.median,NtoC.sd,PtoC.mean,PtoC.median,PtoC.sd,NtoP.mean,NtoP.median,NtoP.sd,mass.mean,mass.median,mass.sd,number.of.peaks,peaks.with.formula
WROL2019_119,0.067339089,0,0.159456225,0.191009929,0.133333333,0.205950847,7.634042553,7,4.388941964,-1.572644377,-2,4.99562405,426.5805257,422.6128814,111.9971942,0.359917805,0.333275006,0.163000007,-0.471942964,-0.518518519,0.590457696,1.389930662,1.407407407,0.386455699,0.468036728,0.464285714,0.161080445,0.017407958,0,0.0467337,0.016227078,0,0.024775108,0.237240076,0,0.574985287,440.1849364,439.2296699,105.0752739,4735,3290
WROL2019_120,0.086800145,0,0.165915688,0.240537748,0.210526316,0.211869059,9.310162991,9,5.140198175,-0.782358581,-1,5.013058507,453.0462591,444.7027393,126.049262,0.387821141,0.360461709,0.1677615,-0.355141521,-0.363636364,0.619180254,1.286739059,1.285714286,0.394477323,0.473875213,0.466666667,0.168025103,0.013185289,0,0.040332488,0.012980822,0,0.023035056,0.235023041,0,0.624728077,467.8031718,466.1678744,118.8436191,5757,4172
WROL2019_121,0.068968372,0,0.167479638,0.206681308,0.166666667,0.211198279,8.195334262,8,4.68898297,-1.267409471,-2,5.169257433,433.7341006,430.6065793,113.9700789,0.387298618,0.356826533,0.171846427,-0.408804259,-0.444444444,0.625421367,1.349214599,1.333333333,0.395267844,0.476444321,0.470588235,0.173895797,0.017286366,0,0.049705712,0.01664856,0,0.026028529,0.297475302,0,0.682902816,447.9841482,447.1219975,98.80637617,4374,2872
WROL2019_122,0.068850127,0,0.173656938,0.199638461,0.157894737,0.209987292,7.999652898,8,4.819484457,-1.200277681,-2,5.449816504,429.6115268,423.669929,121.4898347,0.378764416,0.347070821,0.173446223,-0.429456955,-0.461538462,0.632092593,1.36588695,1.357142857,0.395069854,0.4705776,0.461538462,0.182199049,0.01760356,0,0.049349553,0.015751032,0,0.026000325,0.339907193,0,0.790041967,444.1758807,443.0466344,106.1398056,4429,2881
WROL2019_123,0.0687771,0,0.168583295,0.201754171,0.15,0.213851088,8.442232193,8,5.160036309,-1.479528884,-2,5.485464807,454.1143632,450.6516386,124.5526573,0.391989969,0.356270838,0.184199109,-0.440847932,-0.48,0.626729022,1.361296238,1.375,0.405821062,0.474530982,0.470588235,0.172669207,0.01325634,0,0.038218013,0.015948978,0,0.024556134,0.300613497,0,0.642015447,467.9124887,469.2038103,112.7606493,5273,3566
WROL2019_124,0.077822335,0,0.167295226,0.228891815,0.2,0.21204917,8.983203012,8,5.10200202,-1.104257168,-2,5.305566378,451.5265269,446.7030028,122.9308951,0.399736728,0.366009847,0.178802609,-0.370901735,-0.4,0.633210209,1.30752692,1.294117647,0.400411435,0.481422029,0.476190476,0.175995964,0.011859358,0,0.039283985,0.014624183,0,0.0239809,0.225774226,0,0.587345746,465.6753601,467.1114111,110.4017234,5045,3453
WROL2019_125,0.084212834,0,0.166951011,0.251203041,0.230769231,0.204886529,9.954791155,9,5.165239166,-0.591646192,-1,5.169463336,463.6625888,457.5999978,127.4972045,0.407060248,0.381710906,0.166104881,-0.288427927,-0.285714286,0.585003348,1.248625339,1.230769231,0.373507351,0.485550347,0.48,0.164508895,0.012871453,0,0.037960559,0.012590226,0,0.022667228,0.332692308,0,0.732109995,481.9870831,479.116646,120.8107007,5499,4070
WROL2019_126,0.080380744,0,0.166055151,0.235818338,0.2,0.211259435,9.474689826,9,5.157218441,-0.980645161,-2,5.202393876,462.0775469,457.8582618,124.3591271,0.39996677,0.372023358,0.167805016,-0.333235726,-0.36038961,0.609535054,1.284009055,1.277777778,0.389708174,0.485457416,0.48,0.169909463,0.012884873,0,0.042228304,0.013942253,0,0.023924496,0.292595897,0,0.689220928,478.8784628,479.125994,117.025332,5470,4030
WROL2019_128,0.081127672,0,0.172214426,0.232103054,0.2,0.210699672,9.007629108,8,4.933124878,-0.901995305,-2,5.210262458,446.0554877,441.590812,113.8090584,0.386778516,0.361862674,0.161626192,-0.361617152,-0.363636364,0.598105852,1.295536762,1.285714286,0.387496785,0.47965379,0.476190476,0.167974169,0.012498072,0,0.039714261,0.014868452,0,0.02446385,0.207870838,0,0.569581281,458.3485121,457.1427308,105.1121386,4642,3408
WROL2019_130,0.077894907,0,0.164152162,0.221817973,0.181818182,0.211028952,8.891524586,8,4.936857338,-1.154188288,-2,5.162648336,454.7819201,449.1837512,118.843827,0.387799695,0.362049213,0.159550289,-0.391666904,-0.421052632,0.613758906,1.318264395,1.310344828,0.395333159,0.476767813,0.473684211,0.16641234,0.012826175,0,0.037378905,0.015358072,0,0.024096975,0.280478088,0,0.610430152,469.3671649,469.1714806,110.1609046,5568,4047
WROL2019_134,0.080442273,0,0.170664483,0.224663953,0.185185185,0.214096972,8.686657497,8,4.840837759,-0.985144429,-2,5.194330283,444.3775898,440.4093155,114.9363407,0.388440774,0.356271133,0.172886015,-0.389327818,-0.416666667,0.621554438,1.315686799,1.310344828,0.396079517,0.474076047,0.470588235,0.171232198,0.014486634,0,0.041560854,0.015511349,0,0.024417162,0.263157895,0,0.619164487,454.7821114,455.0983695,104.0038036,5240,3635
WROL2019_135,0.077313874,0,0.168063949,0.216975851,0.176470588,0.215195675,8.656865319,8,4.993707253,-1.204515621,-2,5.228288497,453.0119763,448.2772398,118.8100714,0.388761724,0.358626749,0.172022019,-0.417918087,-0.451612903,0.625501445,1.33751409,1.333333333,0.404986097,0.470818652,0.466666667,0.1678415,0.015000037,0,0.042011767,0.01581792,0,0.02449407,0.27970297,0,0.589041611,465.4017166,465.3043657,109.7930931,5420,3809
WROL2019_136,0.062050199,0,0.15357355,0.1728982,0.111111111,0.201657572,7.449026724,7,4.810874461,-1.617288024,-3,5.441135769,435.8839781,431.4897409,116.8324773,0.369272774,0.333306549,0.178210756,-0.567135246,-0.634146341,0.615836541,1.439716747,1.458333333,0.3952395,0.450713776,0.448275862,0.174209562,0.014239969,0,0.041436138,0.017235096,0,0.025331788,0.284332689,0,0.642482924,450.612173,449.0724614,104.5432226,4691,3031
WROL2019_137,0.082600758,0,0.17252221,0.241729657,0.212121212,0.218875138,9.425287356,9,5.087956477,-0.882247765,-1,5.145971338,458.3809112,454.6265559,127.5027413,0.406334318,0.379122117,0.165880001,-0.300777884,-0.307692308,0.643611161,1.27405855,1.260869565,0.400521179,0.487706657,0.476190476,0.176145828,0.016822718,0,0.046607109,0.014186276,0,0.024128757,0.305378304,0,0.699777251,474.693233,473.1219287,114.5799532,5551,3915
WROL2019_138,0.080158467,0,0.165687446,0.234910394,0.209302326,0.209786695,9.193723252,9,4.926267479,-1.018259629,-2,5.010856689,453.5014348,451.6279709,119.1111726,0.395554716,0.367846268,0.169004665,-0.351148795,-0.363636364,0.60632497,1.290119303,1.272727273,0.389140578,0.482105042,0.47826087,0.16492902,0.012060689,0,0.037154617,0.014248557,0,0.023642982,0.25025025,0,0.616601843,469.7116654,471.0932348,112.2128751,4883,3505
WROL2019_139,0.062131488,0,0.159151607,0.183673433,0.130434783,0.20485729,7.575296108,7,4.639687726,-1.483079526,-2,5.308602684,427.3793522,424.6679134,116.4392251,0.390285294,0.353391831,0.188756952,-0.50253752,-0.555555556,0.645166127,1.409768959,1.410427807,0.402913522,0.460233918,0.454545455,0.181022486,0.018629533,0,0.053913834,0.017948678,0,0.026555235,0.282716049,0,0.644706528,444.214527,443.1699804,98.3224453,3972,2364
WROL2019_140,0.053711815,0,0.157048401,0.155429971,0.083333333,0.193984498,7.003047232,6,4.691389672,-1.953783647,-3,5.427964811,427.997351,426.7203575,115.0843343,0.392042537,0.344832966,0.201212107,-0.614833581,-0.666666667,0.586098069,1.471360072,1.5,0.387820125,0.45259253,0.45,0.170030816,0.013019827,0,0.041271694,0.020245998,0,0.026755979,0.278283485,0,0.651967509,442.5202522,445.090649,94.88610566,3413,1969
WROL2019_145,0.071753331,0,0.157637585,0.207651638,0.157894737,0.210460843,8.149236857,8,4.805025257,-1.410118711,-2,4.91827234,432.6774515,427.5293025,115.6473427,0.368057673,0.338973289,0.163193401,-0.429328846,-0.461538462,0.604695401,1.357106334,1.36,0.398832029,0.475665387,0.472136223,0.162846388,0.012630522,0,0.035720477,0.014530059,0,0.024236622,0.235410485,0,0.573310954,447.8284074,447.7577366,110.467103,4988,3538
WROL2019_146,0.077950445,0,0.180861107,0.200800516,0.142857143,0.224147748,8.166881443,7,5.26817268,-1.278994845,-2,5.708472212,446.5797659,442.5671557,123.1583527,0.395249435,0.355810916,0.189700699,-0.493209994,-0.571428571,0.639229348,1.381941397,1.407407407,0.419242612,0.459775594,0.45,0.173326608,0.015415621,0,0.045058163,0.01789955,0,0.025496261,0.302430243,0,0.656487677,458.6118861,459.2417504,107.3007244,4883,3104
WROL2019_147,0.06833542,0,0.163239263,0.201213752,0.160645161,0.207661507,8.045936396,8,4.797177432,-1.346289753,-2,5.312135307,439.2382,434.584134,119.2940948,0.38372042,0.348859478,0.181954416,-0.458290877,-0.483803553,0.625571283,1.373860074,1.357142857,0.39849731,0.466082571,0.461538462,0.170999559,0.017613459,0,0.04506721,0.01648702,0,0.025232884,0.268493151,0,0.632067365,449.5415162,449.0096379,107.0722818,5155,3396
WROL2019_148,0.080423007,0,0.16020753,0.250333679,0.230769231,0.193211001,10.25098677,10,4.933926723,-0.403761319,-1,5.347489852,476.3714499,468.7047413,133.0906172,0.408192597,0.393174793,0.147507274,-0.258985554,-0.25,0.532873591,1.235468019,1.222222222,0.331826991,0.482636746,0.48,0.158575487,0.016789641,0,0.04007774,0.010908199,0,0.021048069,0.377377377,0,0.806243627,491.7238506,485.278956,127.9459732,5482,4307
WROL2019_149,0.065858839,0,0.154290383,0.198460225,0.157894737,0.200874327,7.924965132,7,4.62182612,-1.412273361,-2,4.913272953,430.4028402,424.6132213,115.6677423,0.361449762,0.334935501,0.166668686,-0.462783746,-0.484848485,0.598449011,1.376352418,1.375,0.388845269,0.466257101,0.461538462,0.165410398,0.015097376,0,0.041313507,0.015271135,0,0.024610433,0.248830683,0,0.588442875,443.4150918,441.189675,109.0020559,5091,3585
WROL2019_150,0.069092856,0,0.153127172,0.217755451,0.1875,0.200775823,8.26980568,8,4.499686398,-1.100896861,-2,4.47191685,427.2631278,423.6150027,113.161336,0.378357466,0.343139556,0.179584277,-0.415953628,-0.434782609,0.607831671,1.328255111,1.318181818,0.377887175,0.471912598,0.466666667,0.158891233,0.011485982,0,0.036376988,0.015126765,0,0.024329239,0.179746835,0,0.509075991,437.5906348,439.1674244,99.26362149,3905,2676
WROL2019_151,0.047712865,0,0.142892557,0.155131751,0.083333333,0.198650713,7.096682848,6,4.313020052,-2.176375405,-3,4.787812512,439.8828876,437.6149527,117.7916815,0.376410698,0.337471002,0.186628828,-0.589850783,-0.666666667,0.583829627,1.46144056,1.5,0.372123332,0.455007352,0.45,0.155108302,0.014588559,0,0.040924229,0.018383662,0,0.025506031,0.289502762,0,0.607976366,452.5483895,453.2740421,102.7655488,3791,2472
WROL2019_152,0.065672154,0,0.162677877,0.18551744,0.135135135,0.202814746,7.554237879,7,4.79162141,-1.406348099,-2,5.582834463,429.0408326,423.6036706,120.0214651,0.379732155,0.338972463,0.190584299,-0.516355171,-0.555555556,0.602918737,1.414326601,1.416666667,0.39167726,0.455104201,0.45,0.17333651,0.019046507,0,0.048368052,0.016874513,0,0.025380157,0.294614572,0,0.682616015,440.9664655,441.0593546,105.124285,4639,2867
WROL2019_153,0.070138763,0,0.158141131,0.219872046,0.185185185,0.205250223,8.486580784,8,4.608216445,-1.19914117,-2,4.819987392,436.3901163,429.6682598,115.14253,0.376178472,0.348264124,0.161741389,-0.352529181,-0.352941176,0.590553972,1.315311595,1.304347826,0.379878798,0.485403793,0.47826087,0.162992683,0.015968561,0,0.041780942,0.014077371,0,0.0239313,0.242899119,0,0.606953998,446.2564411,443.1210163,107.3694992,5109,3726
WROL2019_154,0.060525187,0,0.15051397,0.199417993,0.166666667,0.196011415,7.847398844,7,4.479352526,-1.387668593,-2,4.958113115,419.6933331,416.6444607,108.8487392,0.365922268,0.33540252,0.166621357,-0.441672374,-0.444444444,0.583545292,1.370246052,1.352941176,0.375208173,0.472827387,0.466666667,0.16102551,0.017283549,0,0.043833031,0.015955766,0,0.025089926,0.199748744,0,0.557668044,435.1771358,435.1296098,98.29281262,3814,2595
WROL2019_155,0.073792004,0,0.163305988,0.214899567,0.172413793,0.210053437,8.669166836,8,4.927949656,-1.199067505,-2,5.32535359,447.8587636,438.5926899,122.7585077,0.373915693,0.352608875,0.150072002,-0.369419517,-0.387096774,0.597713905,1.322921257,1.315789474,0.386305548,0.483332205,0.473684211,0.173508596,0.01506424,0,0.038576936,0.014783471,0,0.02445448,0.272536688,0,0.601693817,459.9171203,454.1484169,116.7133395,6524,4933
WROL2019_162,0.138443319,0,0.227785547,0.288617942,0.259259259,0.232735725,11.23891535,10,6.543611247,1.515939905,0,8.242333783,477.7785697,470.752042,124.2090943,0.412670182,0.394430863,0.150304002,-0.292200285,-0.307692308,0.581571859,1.198894011,1.19047619,0.394838855,0.44434362,0.45,0.209219373,0.018920226,0,0.043394579,0.013003924,0,0.021363184,0.423687424,0,0.908105403,490.8744904,487.1695592,116.9677919,7420,5458
WROL2019_164,0.073163436,0,0.185859174,0.205338013,0.162790698,0.219703703,8.294620412,8,5.172251865,-0.896430367,-2,5.997428383,440.1149057,428.6570475,135.0986967,0.407019137,0.374906365,0.186695274,-0.371511338,-0.4,0.693787951,1.350672743,1.333333333,0.408971587,0.475425749,0.466666667,0.201331191,0.02818331,0,0.062729944,0.018097663,0,0.027748667,0.456035768,0,0.911332512,450.6810116,441.9908552,110.6673442,3512,1989
WROL2019_165,0.071824902,0,0.161839491,0.22446871,0.2,0.209262202,8.801386963,8,4.990551368,-1.107073509,-2,5.052846958,442.9889289,438.5768016,117.1954312,0.388007722,0.360400377,0.172195547,-0.365064523,-0.37037037,0.64057165,1.313882113,1.291666667,0.400942286,0.480834537,0.47826087,0.168060324,0.017005824,0,0.043500895,0.014846036,0,0.024063881,0.284768212,0,0.625594239,458.0547759,457.1270668,105.0709322,5099,3605
WROL2019_166,0.080272608,0,0.166713074,0.229228654,0.2,0.211549743,9.097312326,8,4.991003002,-1.004170528,-2,5.286637321,457.4718749,449.6016223,123.1136572,0.387695886,0.361955943,0.158739211,-0.354450141,-0.375,0.603342497,1.300679815,1.290322581,0.387591455,0.478490607,0.470588235,0.166654747,0.015242968,0,0.040396416,0.013722542,0,0.023277198,0.292887029,0,0.649371259,469.0670265,467.2129534,115.0190995,5825,4316
WROL2019_167,0.108838098,0,0.202843536,0.258696882,0.224489796,0.227178025,9.860336432,9,5.762952075,0.14231961,-1,6.690697954,454.9325797,450.6208482,119.6712703,0.399258121,0.375476885,0.161427906,-0.307109512,-0.310096154,0.590510047,1.251021051,1.24137931,0.40142091,0.467778258,0.46875,0.183855659,0.017833035,0,0.042909592,0.013584171,0,0.023085929,0.445397816,0,0.88648357,468.3471613,469.0508385,113.4674661,6241,4518
WROL2019_168,0.086925191,0,0.172087636,0.246355306,0.214285714,0.215291364,9.100191755,9,4.750099239,-0.681927133,-1,4.865757652,444.3424647,438.580007,116.4985728,0.389817363,0.360039298,0.167325508,-0.302455054,-0.3125,0.61086221,1.268444785,1.266666667,0.389676225,0.482219187,0.47826087,0.165024945,0.016585849,0,0.043355009,0.012913389,0,0.023342017,0.323557237,0,0.750847643,453.3535523,449.249344,109.9052298,5771,4172
WROL2019_169,0.057299415,0,0.149076876,0.170963639,0.106382979,0.196314457,7.315474092,7,4.30618715,-1.82516743,-3,5.077303789,432.0434424,428.5980544,110.2190751,0.359017231,0.333780342,0.15843665,-0.545970495,-0.620689655,0.585672727,1.428050605,1.466666667,0.375193918,0.45842483,0.45,0.161399114,0.015345895,0,0.042349882,0.018130555,0,0.025643191,0.246334311,0,0.545326841,445.4748861,445.054304,101.7257704,4147,2837
WROL2019_170,0.086548262,0,0.172317959,0.251067536,0.222222222,0.208921309,9.633699634,9,4.918589154,-0.499676794,-1,5.176085791,451.4597737,440.7764931,120.6306828,0.385595729,0.365729691,0.143885454,-0.270065708,-0.272727273,0.575372771,1.245289594,1.25,0.365822646,0.48528658,0.47826087,0.16718407,0.015409731,0,0.039662489,0.011656919,0,0.022387896,0.322790698,0,0.707101269,466.1169862,459.1507091,117.6144553,5982,4641
WROL2019_171,0.078931484,0,0.163252332,0.233235764,0.2,0.205772962,8.941260404,8,4.709912501,-0.872770511,-1,4.918965903,441.9363978,432.6587787,113.6428137,0.37519768,0.353102062,0.146956224,-0.328126254,-0.333333333,0.58724744,1.287076335,1.277777778,0.376179024,0.481262216,0.476190476,0.164998255,0.015008301,0,0.040063956,0.013056159,0,0.023107671,0.242368178,0,0.590432623,453.7334298,447.1660346,108.3818761,5597,4205
WROL2019_172,0.082832188,0,0.173029984,0.235252037,0.2,0.212247746,8.884341167,8,4.726803159,-0.618959599,-1,5.152742481,436.2103835,428.7296841,117.3679989,0.377245326,0.353068939,0.152523333,-0.338211185,-0.347826087,0.608878262,1.28942895,1.285714286,0.380165779,0.4719932,0.464285714,0.171515355,0.018571213,0,0.04718188,0.013679359,0,0.024231949,0.299497487,0,0.715416433,450.017898,445.2442357,107.4636086,5238,3787
WROL2019_173,0.090905177,0,0.189535387,0.232458165,0.1875,0.225898319,8.83678916,8,5.341043423,-0.503592691,-1,5.90606981,440.7847347,430.5896611,119.8174501,0.37724442,0.348564186,0.167831271,-0.377744331,-0.380952381,0.614892046,1.311636622,1.310344828,0.411592161,0.461977157,0.458333333,0.181222928,0.018507768,0,0.046866058,0.013300055,0,0.023793412,0.343923749,0,0.673174985,451.0461629,445.0623892,112.151064,6791,4871
WROL2019_174,0.084874093,0,0.17280879,0.245805913,0.222222222,0.211021547,9.889597645,9,5.301980622,-0.773307164,-2,5.419721674,469.8635423,463.5834373,126.8708602,0.409599103,0.382919256,0.167852981,-0.301357948,-0.303030303,0.59492831,1.258759686,1.24,0.383419885,0.487737028,0.481481481,0.169094625,0.012013984,0,0.035724097,0.012997208,0,0.022825487,0.255140187,0,0.614257428,485.2321725,481.2285865,119.4053125,5488,4076
WROL2019_175,0.125832123,0,0.224165832,0.263157711,0.227272727,0.234544667,10.76339286,10,6.352443977,0.905892857,-1,8.023445346,486.6291402,478.617986,131.0779506,0.413033019,0.392545216,0.149536042,-0.339449001,-0.363636364,0.575889509,1.245141451,1.24,0.400463647,0.443277209,0.448275862,0.205969062,0.021870982,0,0.048031879,0.014529296,0,0.022512848,0.63242643,0,1.056899632,497.2766431,487.0524643,122.7885765,7896,5600
WROL2019_176,0.075039379,0,0.168784161,0.228690043,0.2,0.212870666,9.047177759,9,5.062310452,-1.109519798,-2,5.242150024,453.0813125,448.7113619,117.3406124,0.400382714,0.37368505,0.169637307,-0.341622587,-0.344827586,0.62399544,1.29977346,1.277777778,0.401564176,0.488471418,0.484848485,0.16867709,0.01495522,0,0.04054176,0.015124776,0,0.024460439,0.249763482,0,0.588769937,465.1228445,465.2050275,105.187288,5026,3561
WROL2019_177,0.066580416,0,0.150414056,0.21457955,0.182745826,0.201299671,8.879464286,8,4.755091395,-1.365021008,-2,4.844539353,454.7077936,450.6039261,118.8944836,0.386296597,0.365602965,0.157188812,-0.377276445,-0.4,0.594160834,1.321618834,1.307692308,0.37688858,0.481990379,0.47826087,0.160825182,0.013909743,0,0.040604849,0.014267473,0,0.023708322,0.305709024,0,0.677828332,472.1458638,471.240618,111.8328276,5144,3808
WROL2019_178,0.079773405,0,0.160947288,0.249379073,0.229419703,0.20101842,10.0077847,9,5.02843367,-0.723532028,-1,5.050343887,468.7249035,459.1896516,129.69043,0.403543268,0.37985933,0.153075369,-0.259672831,-0.260869565,0.578781939,1.240757698,1.227272727,0.359734502,0.493203728,0.484848485,0.168147646,0.012908492,0,0.035960571,0.011645742,0,0.022026493,0.285310734,0,0.675790351,485.2382068,479.2534659,125.711433,5730,4496
WROL2019_179,0.089875198,0,0.177497944,0.25073361,0.222222222,0.210657594,9.772680938,9,5.139599709,-0.198572885,-1,5.51334193,455.5062012,446.541982,125.7064488,0.393430994,0.370263684,0.149472526,-0.278741809,-0.285714286,0.577082315,1.24640529,1.25,0.366462615,0.473716591,0.466666667,0.171611972,0.01744647,0,0.041885539,0.011167333,0,0.021658001,0.423415493,0,0.85994424,471.0745133,466.1848918,119.8701527,6526,4905
WROL2019_180,0.083242291,0,0.165419709,0.239799112,0.212617983,0.207893794,9.469532554,9,5.008228498,-0.658806344,-1,5.287105575,454.2270871,444.6793173,126.2128044,0.385092426,0.365733007,0.145260227,-0.299237457,-0.295206972,0.58620543,1.270613469,1.263157895,0.373380336,0.482104455,0.476190476,0.171691926,0.016127798,0,0.044172978,0.012039472,0,0.022642201,0.351819757,0,0.791959364,470.6348001,467.0701022,119.6515693,6240,4792
WROL2019_181,0.080522091,0,0.165442879,0.232024723,0.2,0.210018491,8.936236022,8,4.879775727,-0.810611468,-1,5.174150564,439.4667281,432.4917803,116.4187233,0.380542676,0.357951691,0.155282087,-0.327050475,-0.333333333,0.599075611,1.291690305,1.285714286,0.385954621,0.481258164,0.473684211,0.174209922,0.01579647,0,0.042595997,0.012873072,0,0.023307105,0.243856333,0,0.606715077,453.564073,447.1296649,108.6746896,5716,4203
WROL2019_182,0.075944513,0,0.161318523,0.224020771,0.189189189,0.212055273,8.938941972,8,4.886831236,-1.080633885,-2,5.132466718,448.2254285,442.5520619,120.2800941,0.378658832,0.356689692,0.149447339,-0.351231729,-0.363636364,0.590936593,1.306120712,1.294117647,0.382499451,0.482505846,0.47826087,0.165114141,0.014651291,0,0.043299707,0.013347047,0,0.023318841,0.289817232,0,0.666842148,464.3732875,463.1376501,113.7192501,5774,4291
WROL2019_183,0.104313041,0,0.190896715,0.268859444,0.25,0.218453951,10.99510304,10,5.928414498,0.135482555,-1,6.817085971,490.6392675,486.5936699,135.1391975,0.428625031,0.409843879,0.161010725,-0.2357539,-0.25,0.571839212,1.208167495,1.2,0.369550918,0.484390368,0.48,0.185876069,0.014648778,0,0.037929932,0.012271357,0,0.021200127,0.498163115,0,0.967199341,507.3856864,507.106415,128.3295165,6363,4901
WROL2019_184,0.100489623,0,0.191741014,0.257015407,0.230769231,0.213385674,10.374211,10,5.752756503,0.111812444,-1,6.795557622,472.7705773,470.5706074,126.9350787,0.413150618,0.396294644,0.1629918,-0.295605479,-0.296296296,0.565681973,1.243494287,1.230769231,0.37932011,0.469460159,0.470588235,0.185200074,0.016748062,0,0.04134754,0.01260067,0,0.022131998,0.501669449,0,0.963622664,490.3491032,489.6990056,118.6620925,5998,4436
WROL2019_185,0.139216132,0,0.22991347,0.288238012,0.255813953,0.235131405,11.13474427,10,6.424741812,1.57654321,0,8.119567321,470.4430065,462.5710664,122.4505475,0.41103355,0.392702606,0.148629698,-0.26611503,-0.285714286,0.575284444,1.191348931,1.1875,0.38903526,0.448605229,0.454545455,0.211738045,0.021115171,0,0.04861638,0.013667891,0,0.022012296,0.543069025,0,1.041654782,483.7251829,479.0728583,117.5982438,7735,5670
WROL2019_186,0.088250128,0,0.173431822,0.2523133,0.227272727,0.208145364,9.848715313,9,5.038149169,-0.336690647,-1,5.3299925,458.4268827,448.5710231,126.3240656,0.394318634,0.370294484,0.151324723,-0.270951061,-0.275862069,0.571668393,1.2416218,1.235294118,0.362024503,0.480765064,0.473684211,0.168834088,0.015553524,0,0.038223787,0.011345359,0,0.021761445,0.358473824,0,0.772056707,473.5349678,469.113956,121.5704626,6443,4865
WROL2019_188,0.079134087,0,0.164175642,0.23733815,0.212121212,0.202314554,9.257309942,9,4.666486278,-0.695143656,-1,4.989191707,449.1924696,440.7333803,123.4175836,0.387526631,0.366009847,0.156156027,-0.315973799,-0.3125,0.5738518,1.27570761,1.266666667,0.360793412,0.479149047,0.476190476,0.163054524,0.016523664,0,0.044104464,0.012568664,0,0.022911055,0.257606491,0,0.651875818,462.9229324,459.129619,113.7328822,5369,3933
WROL2019_189,0.056900795,0,0.143101588,0.199794672,0.172413793,0.190038223,8.129351536,8,4.397459452,-1.417406143,-2,4.594462514,432.3984002,428.5884015,110.8871095,0.379953938,0.35236431,0.170512671,-0.414489548,-0.411764706,0.575177093,1.353386474,1.333333333,0.364133441,0.47715532,0.473684211,0.154677827,0.016853159,0,0.042764206,0.015645134,0,0.024738565,0.224604966,0,0.550606868,444.1171734,441.2195344,100.0207032,4241,2930
WROL2019_190,0.049253816,0,0.141742698,0.172692131,0.12,0.192713403,7.478867287,7,4.392885049,-1.9306847,-3,4.675817519,434.9990337,434.6074024,110.726923,0.38130702,0.343121717,0.186819683,-0.519535145,-0.56,0.601135902,1.418555852,1.428571429,0.379676831,0.466197009,0.461538462,0.156629778,0.013674775,0,0.038916586,0.016963953,0,0.024996991,0.268015171,0,0.621534222,448.8583014,449.0680782,96.49562624,3581,2366
WROL2019_192,0.068033683,0,0.163020707,0.214705673,0.185185185,0.206139338,8.142507146,8,4.586018153,-1.165373622,-2,4.743761972,427.0243171,422.6059665,112.7044344,0.390801601,0.352389971,0.191644601,-0.416172846,-0.428571429,0.617342949,1.341494285,1.315789474,0.394802034,0.475284285,0.473684211,0.164769548,0.014941885,0,0.042439014,0.016426076,0,0.025445801,0.237597911,0,0.612246672,436.3571879,437.0724896,96.07777386,3876,2449
WROL2019_193,0.085060478,0,0.167902592,0.264825765,0.25,0.201338361,10.02080281,10,4.763132737,-0.427483153,-1,4.710720297,459.0790839,450.5270542,122.8706479,0.415233089,0.392933841,0.16990619,-0.24029819,-0.235294118,0.579015188,1.218742807,1.2,0.359451135,0.491480525,0.5,0.162840473,0.014145915,0,0.039811205,0.012119943,0,0.02259807,0.268053856,0,0.67907828,471.6664169,467.0619177,114.6012309,4663,3413
WROL2019_194,0.081170472,0,0.166527347,0.226129219,0.189189189,0.209506176,9.033729216,8,4.853599391,-0.925178147,-2,5.181647694,451.8523844,444.6299643,123.5243541,0.38342045,0.360402544,0.155910416,-0.368755636,-0.4,0.597548303,1.306386995,1.307692308,0.380103454,0.473461732,0.470588235,0.168329429,0.014903031,0,0.04565485,0.013352299,0,0.023279423,0.273049645,0,0.667339677,468.078309,467.0361436,116.6049229,5759,4210
WROL2019_195,0.095441052,0,0.179767955,0.246244576,0.217391304,0.209331,9.818541667,9,5.250168927,-0.169583333,-1,5.947326603,464.9572047,458.7184248,127.5094805,0.39917178,0.378758458,0.158901903,-0.332587859,-0.347826087,0.568603538,1.267569422,1.259259259,0.370743528,0.464077456,0.464285714,0.170947819,0.017856675,0,0.043500287,0.012930608,0,0.02212569,0.41189759,0,0.836115835,480.0098866,477.1245516,121.0054369,6524,4800
WROL2019_209,0.100981273,0,0.185723569,0.254513122,0.225806452,0.211504819,10.18396418,9,5.441839413,0.18966219,-1,6.379465882,468.8123235,462.7385429,129.0319251,0.403079976,0.386851768,0.146208478,-0.293453597,-0.3125,0.562912931,1.246961855,1.25,0.365312805,0.463217047,0.461538462,0.178451525,0.020666362,0,0.045667874,0.012662851,0,0.022089254,0.51026393,0,0.957978546,486.7333056,484.6186158,122.3632185,6518,4914
